Well Name;Zone Name;Zone Top;Zone Base;TD;KB;X;Y;Cum
AA11503D;OS;3563;;;;483366.17;9523709.32;0
AA11503D;VE;160;;;;482952.09;9523585.19;0
AA11504D;BT;813;;;;484446.69;9524338.27;2
AA11504D;CB;3308;;;;484414.1;9524403.3;0
AA11504D;CL;3485;;;;484402.17;9524425.49;0
AA11504D;EC;2966;;;;484431.83;9524369.56;13
AA11504D;HL;2362;;;;484446.47;9524341.23;0
AA11504D;OS;3644;;;;484390.61;9524446.37;3
AA11504D;VE;160;;;;484447.88;9524334.96;0
AA11506D;BT;2086;;;;486919.69;9520235.86;12
AA11506D;CB;3869;;;;486976.26;9520363.24;0
AA11506D;CL;4037;;;;486986.34;9520387.85;0
AA11506D;EC;3807;;;;486972.36;9520354.48;20
AA11506D;HL;3548;;;;486957.81;9520320.91;0
AA11506D;OS;4101;;;;486990.03;9520397.38;27
AA11506D;VE;120;;;;486923.03;9520234.65;0
AA11507D;HL;3520;;;;480160.84;9513399.2;12
AA11507D;OS;4319;;;;480156.45;9513396.81;5
AA11507D;VE;200;;;;480183.27;9513416.48;0
AA11508D;HL;3814;;;;476662.84;9514271.65;5
AA11508D;OS;4633;;;;476731.63;9514243.96;23
AA11508D;VE;160;;;;476401.94;9514379.1;0
AA11509D;HL;3967;;;;482786.82;9514748.35;8
AA11509D;HR;3623;;;;482788.23;9514694.37;0
AA11509D;OS;4709;;;;482780.62;9514887.16;0
AA11509D;VE;150;;;;482788.94;9514612.78;0
AA11511D;HL;3710;;;;477290.65;9514845.52;15
AA11511D;OS;4552;;;;477292.69;9514845.14;9
AA11511D;VE;160;;;;477324.75;9514887.42;0
AA11512D;HL;3578;;;;478188.25;9512995.38;10
AA11512D;OS;4293;;;;478192.28;9512995.53;7
AA11512D;VE;130;;;;478099.58;9513030.6;0
AA11513D;HL;3554;;;;478077.09;9513718.09;4
AA11513D;OS;4390;;;;478075.16;9513723.62;1
AA11513D;VE;140;;;;478105.78;9513687.14;0
AA11514D;HL;3900;;;;477991.48;9513884.65;3
AA11514D;OS;4443;;;;477994.29;9513886.04;6
AA11514D;VE;140;;;;478017.96;9513910.55;0
AA11516D;EC;4717;;;;477233.26;9515034.37;0
AA11516D;HL;3788;;;;477145.88;9515077.88;11
AA11516D;OS;4901;;;;477250.88;9515024.52;0
AA11516D;VE;140;;;;477104.91;9515099.97;0
AA11517D;HL;4060;;;;478118.28;9515309.28;7
AA11517D;OS;4825;;;;478213.9;9515375.43;0
AA11517D;VE;170;;;;478067.12;9515278.12;1
AA11518;HL;3661;;;;482659.86;9515023.25;26
AA11518;HR;3101;;;;482662.75;9515022.69;0
AA11518;OS;4295;;;;482657.03;9515027.32;0
AA11518;VE;160;;;;482659.84;9515025.06;2
AA11519D;EC;4560;;;;477190.97;9515374.53;13
AA11519D;HL;3733;;;;477192.89;9515369.57;19
AA11519D;OS;4767;;;;477189.83;9515377.08;0
AA11519D;VE;124;;;;477191.19;9515432.57;0
AA11521D;HL;3916;;;;479933.94;9515001.64;15
AA11521D;OS;4532;;;;479928.12;9515002.42;0
AA11521D;VE;170;;;;479871.74;9515097.03;0
AA11522D;BT;2046;;;;486274.57;9519919.53;0
AA11522D;CB;3722;;;;486104.55;9519843.12;0
AA11522D;EC;3493;;;;486129.2;9519855.41;3
AA11522D;HL;3033;;;;486180.47;9519878.21;8
AA11522D;OS;3826;;;;486093.52;9519837.32;14
AA11522D;VE;100;;;;486297.02;9519935.17;0
AA11523D;BT;914;;;;484670.05;9524609.52;1
AA11523D;CB;3081;;;;484763.63;9524614.38;0
AA11523D;CL;3270;;;;484797.4;9524615.9;0
AA11523D;EC;2919;;;;484739.03;9524613.48;4
AA11523D;OS;3449;;;;484832.1;9524617.8;5
AA11523D;VE;140;;;;484672.83;9524609.14;0
AA11524D;BT;180;;;;483212.4;9524230.15;0
AA11524D;CB;2738;;;;483350.41;9524195.45;0
AA11524D;CL;2887;;;;483380.73;9524188.94;0
AA11524D;EC;2358;;;;483287.18;9524210.92;5
AA11524D;HL;1802;;;;483232.02;9524224.04;1
AA11524D;OS;3088;;;;483424.36;9524179.64;7
AA11526D;BT;367;;;;483261.9;9523674.29;0
AA11526D;CB;3379;;;;483615.86;9523913.36;0
AA11526D;CL;3455;;;;483630.69;9523923.28;0
AA11526D;EC;2887;;;;483520.5;9523847.14;13
AA11526D;HL;1967;;;;483355.07;9523736.35;3
AA11526D;OS;3602;;;;483659.41;9523942.76;0
AA11528D;HL;3801;;;;481788.15;9514776.73;6
AA11528D;HR;3460;;;;481749.26;9514815.29;0
AA11528D;OS;4645;;;;481891.24;9514680.49;2
AA11528D;VE;140;;;;481595.19;9514954.31;0
AA11531D;HL;3388;;;;483780.88;9515838.12;17
AA11531D;HR;3000;;;;483784.57;9515836.74;0
AA11531D;OS;3941;;;;483777.38;9515840.02;16
AA11531D;VE;160;;;;483819.05;9515813.86;4
AA11532D;BT;1669;;;;486588.73;9520798.35;0
AA11532D;CL;3876;;;;486688.1;9520815.85;0
AA11532D;EC;3707;;;;486669.32;9520812.43;4
AA11532D;HL;3341;;;;486633.5;9520806.46;4
AA11532D;OS;3908;;;;486691.81;9520816.55;8
AA11532D;VE;120;;;;486588.2;9520804.14;0
AA11533D;BT;932;;;;484046.84;9523415.61;0
AA11533D;CB;3505;;;;484122.7;9523548.37;0
AA11533D;CL;3667;;;;484136.61;9523572.31;0
AA11533D;EC;3094;;;;484090.66;9523494.05;3
AA11533D;HL;2397;;;;484054.17;9523433.8;2
AA11533D;OS;3755;;;;484144.22;9523585.53;3
AA11533D;VE;100;;;;484046.21;9523415.9;0
AA11534D;BT;414;;;;482401.78;9523801.08;0
AA11534D;EC;2726;;;;482234.05;9523563.89;9
AA11534D;HL;1738;;;;482353.45;9523729.47;5
AA11534D;VE;180;;;;482401.91;9523800.2;0
AA11536D;CL;3500;;;;484063.25;9518273.51;0
AA11536D;EC;3452;;;;484060.56;9518277.88;0
AA11536D;HL;2938;;;;484032.94;9518325.79;2
AA11536D;OS;3537;;;;484065.35;9518270.1;4
AA11536D;VE;160;;;;483965.97;9518435.41;0
AA11537D;BT;1494;;;;485187.38;9523719.43;3
AA11537D;CB;3443;;;;485207.36;9523970.19;0
AA11537D;CL;3592;;;;485209.22;9523988.27;0
AA11537D;EC;3159;;;;485203.49;9523929.83;10
AA11537D;OS;3761;;;;485210.93;9524006.33;9
AA11537D;VE;120;;;;485186.89;9523704.88;0
AA11538D;EC;4653;;;;476627.96;9514902.68;1
AA11538D;HL;3887;;;;476660.04;9514806.28;2
AA11538D;OS;4824;;;;476619.61;9514925.24;0
AA11538D;VE;150;;;;476685.91;9514702.05;0
AA11539D;EC;4606;;;;478043.13;9515429.87;1
AA11539D;HL;4156;;;;478024.43;9515400.07;1
AA11539D;MO;7992;;;;478320.48;9515858;4
AA11539D;OS;4839;;;;478055.98;9515449.78;6
AA11539D;VE;170;;;;478001.65;9515380.77;0
AA11541D;BT;2161;;;;487028.36;9520491.07;3
AA11541D;CB;4231;;;;486978.97;9520758.79;0
AA11541D;CL;4341;;;;486974.97;9520777.02;0
AA11541D;EC;4201;;;;486980.04;9520753.85;6
AA11541D;HL;3635;;;;486999.06;9520660.95;2
AA11541D;OS;4405;;;;486972.54;9520787.75;7
AA11541D;VE;140;;;;487029.72;9520489.55;0
AA11542D;HL;4164;;;;481981.1;9515948.35;13
AA11542D;HR;3511;;;;482013.12;9515977.76;0
AA11542D;OS;4632;;;;481954.85;9515930.17;0
AA11542D;VE;170;;;;482033.05;9516060.84;0
AA11543D;HL;3707;;;;483018.58;9515075.54;9
AA11543D;HR;3348;;;;483035.92;9515037.48;0
AA11543D;OS;4331;;;;482989.74;9515141.14;0
AA11543D;VE;160;;;;483074.22;9514921.34;0
AA11544D;CB;3587;;;;484575.44;9518144.22;0
AA11544D;CL;3713;;;;484553.56;9518130.38;0
AA11544D;EC;3494;;;;484591.55;9518154.29;20
AA11544D;HL;3201;;;;484642.36;9518185.83;5
AA11544D;OS;3787;;;;484540.7;9518122.24;11
AA11544D;VE;120;;;;484813.09;9518296.78;0
AA11547D;BT;1318;;;;485589.93;9525001.5;14
AA11547D;CB;3427;;;;485537.32;9524932.92;0
AA11547D;CL;3566;;;;485537.51;9524932.06;0
AA11547D;EC;3194;;;;485537.33;9524934.8;17
AA11547D;MO;4686;;;;485537.8;9524933.27;9
AA11547D;OS;3729;;;;485537.86;9524931.29;0
AA11547D;VE;140;;;;485632.62;9525053.58;0
AA11548D;HL;3339;;;;481317.59;9514196.96;2
AA11548D;OS;3983;;;;481374.43;9514212.56;6
AA11548D;VE;200;;;;481296.97;9514192.21;0
AA11551D;HL;4078;;;;481433.56;9515954.71;12
AA11551D;HR;3557;;;;481438.52;9515952.41;0
AA11551D;OS;4557;;;;481433.02;9515956.35;1
AA11551D;VE;180;;;;481506.25;9515954.93;0
AA11552D;HL;3695;;;;482661.14;9515577.63;16
AA11552D;HR;3086;;;;482726.33;9515578.27;0
AA11552D;OS;4527;;;;482551.8;9515572.79;7
AA11552D;VE;150;;;;482757.25;9515586.99;3
AA11554D;HL;3875;;;;482090.55;9515340.88;5
AA11554D;HR;3335;;;;482138.82;9515361.6;0
AA11554D;OS;4477;;;;482049.3;9515324.49;0
AA11554D;VE;200;;;;482269.61;9515414.92;2
AA11556D;HL;4036;;;;481511.35;9514851.72;5
AA11556D;HR;3435;;;;481467.61;9514767.37;0
AA11556D;OS;4457;;;;481544.94;9514911.86;3
AA11556D;VE;150;;;;481430.75;9514685.08;0
AA11558D;HL;3053;;;;484078.78;9517863.51;1
AA11558D;OS;3350;;;;484078.19;9517864.13;12
AA11558D;VE;140;;;;484113.1;9517856.18;0
AA11559D;CL;3424;;;;483990.98;9517706.35;0
AA11559D;EC;3263;;;;483986.54;9517702.81;10
AA11559D;HL;3055;;;;483976.12;9517695.73;13
AA11559D;OS;3479;;;;483991.71;9517707.22;103
AA11559D;VE;150;;;;483885.02;9517656.33;0
AA11561D;HL;3933;;;;482444.97;9516245.8;5
AA11561D;HR;3441;;;;482413.06;9516267.26;0
AA11561D;OS;4163;;;;482459.93;9516236.13;9
AA11561D;VE;160;;;;482341.73;9516315.15;0
AA11562D;HL;3989;;;;482882.99;9515570.2;24
AA11562D;HR;3358;;;;482970.48;9515586.16;0
AA11562D;OS;4502;;;;482813.67;9515555.95;0
AA11562D;VE;160;;;;483155.14;9515618.94;12
AA11566D;HL;3918;;;;481345.28;9515190.19;3
AA11566D;HR;3324;;;;481282.7;9515194.34;0
AA11566D;OS;4774;;;;481435.51;9515188.66;0
AA11566D;VE;160;;;;481244.03;9515181.91;0
AA11567D;CB;3854;;;;484340.14;9518495.98;0
AA11567D;EC;3841;;;;484341.44;9518493.19;5
AA11567D;HL;3036;;;;484419.58;9518329.3;7
AA11567D;OS;4106;;;;484314.38;9518550.55;2
AA11567D;VE;150;;;;484512.21;9518139.96;0
AA11571D;HL;3665;;;;482631.3;9515363.76;7
AA11571D;HR;3028;;;;482616.58;9515408.17;0
AA11571D;OS;4430;;;;482646;9515306.43;0
AA11571D;VE;160;;;;482579.84;9515486.1;6
AA11572D;HL;3875;;;;480007.05;9513701.13;3
AA11572D;OS;4760;;;;479869.8;9513774.56;0
AA11572D;VE;170;;;;480200.89;9513593.1;0
AA11573D;HL;3405;;;;480469.81;9514709.87;3
AA11573D;OS;4216;;;;480554.27;9514703.09;2
AA11573D;VE;180;;;;480391.41;9514710.51;0
AA11574D;HL;3778;;;;478992.84;9514670.57;9
AA11574D;OS;4321;;;;479002.43;9514677.73;2
AA11574D;VE;170;;;;478790.08;9514599.24;0
AA11577D;HL;3437;;;;478354.59;9513768.7;19
AA11577D;OS;4423;;;;478355.36;9513772.77;3
AA11577D;VE;166;;;;478414.43;9513749.43;0
AA11578D;EC;3939;;;;483874.66;9517494.09;10
AA11578D;HL;3210;;;;483734.08;9517435.08;16
AA11578D;OS;4095;;;;483904.52;9517507;32
AA11578D;VE;150;;;;483527.02;9517353.34;0
AA115;AM;8275;;;;480338;9521611;0
AA115;EC;4553;;;;480338;9521611;0
AA115;HL;3581;;;;480338;9521611;0
AA115;MO;7020;;;;480338;9521611;0
AA115;OS;5217;;;;480338;9521611;0
AA115;SC;7367;;;;480338;9521611;0
AA115;VE;688;;;;480338;9521611;0
AA11676D;EC;5193;;;;479046.63;9516247.98;4
AA11676D;HL;4138;;;;479048.3;9516246.14;1
AA11676D;MO;7154;;;;479050;9516253.43;18
AA11676D;OS;5562;;;;479046.75;9516248.92;2
AA11676D;VE;180;;;;479047.93;9516405.16;0
AA11677D;CL;4822;;;;477413.96;9515206.93;0
AA11677D;EC;4706;;;;477414.04;9515206.99;0
AA11677D;HL;3922;;;;477413.14;9515210.25;3
AA11677D;MO;7104;;;;477417.02;9515213.26;13
AA11677D;OS;4955;;;;477413.89;9515206.88;0
AA11677D;VE;150;;;;477182.19;9515223.95;0
AA11701D;BT;2246;;;;484736.14;9518547.17;0
AA11701D;CL;3410;;;;484760.36;9518406.09;0
AA11701D;EC;3397;;;;484759.99;9518408.26;0
AA11701D;HL;2796;;;;484745.39;9518493.52;6
AA11701D;OS;3488;;;;484762.58;9518392.98;4
AA11701D;VE;120;;;;484727.27;9518578.15;0
AA11702D;BT;1499;;;;485097.29;9522918.79;0
AA11702D;CB;3638;;;;485186.76;9522859.9;0
AA11702D;EC;3522;;;;485176.49;9522866.16;5
AA11702D;HL;2829;;;;485121.12;9522900.63;1
AA11702D;OS;3778;;;;485198.89;9522852.32;5
AA11702D;VE;100;;;;485096.91;9522917.94;0
AA11713D;HL;4143;;;;483907.35;9515537.43;25
AA11713D;HR;3295;;;;483939.69;9515396.89;0
AA11713D;OS;4277;;;;483901.94;9515559.39;23
AA11713D;VE;160;;;;483974.18;9515260.97;6
AA11714D;HL;3918;;;;483420.68;9515288.67;5
AA11714D;HR;3151;;;;483513.59;9515274.06;0
AA11714D;OS;4526;;;;483352.74;9515299.63;2
AA11714D;VE;160;;;;483742.92;9515234.86;2
AA11762;BT;1853;;;;486422.24;9520525.61;0
AA11762;EC;3259;;;;486423.44;9520531.14;4
AA11762;HL;2748;;;;486425.31;9520528.94;2
AA11762;OS;3442;;;;486422.32;9520531.63;3
AA11762;VE;80;;;;486422.95;9520535.15;0
AA11774D;HL;3559;;;;478982.36;9514586.33;11
AA11774D;OS;4495;;;;478888.49;9514562.44;5
AA11774D;VE;200;;;;479168.19;9514628.73;0
AA11791D;BT;1378;;;;485352.44;9524659.16;2
AA11791D;CB;3677;;;;485431.49;9524478.51;0
AA11791D;EC;3376;;;;485420.23;9524502.37;12
AA11791D;OS;3804;;;;485436.23;9524469.18;6
AA11791D;VE;130;;;;485352.03;9524665;0
AA11792D;BT;1651;;;;486100.8;9519634.57;0
AA11792D;CB;3643;;;;486230.9;9519756.76;0
AA11792D;CL;3750;;;;486244.97;9519769.01;0
AA11792D;EC;3499;;;;486212.56;9519740.97;9
AA11792D;HL;2927;;;;486158.6;9519689.51;7
AA11792D;OS;3791;;;;486250.36;9519773.75;20
AA11792D;VE;100;;;;486100.01;9519637.48;0
AA11793D;BT;2275;;;;484627.51;9518940.53;0
AA11793D;EC;3973;;;;484601.52;9519176.3;0
AA11793D;HL;3298;;;;484612.43;9519098.28;9
AA11793D;MO;4992;;;;484586;9519261.51;3
AA11793D;OS;4089;;;;484599.59;9519186.78;3
AA11793D;VE;140;;;;484652.82;9518772.08;0
AA11794D;EC;3766;;;;484067.3;9517507.99;0
AA11794D;HL;3013;;;;483928.1;9517448.15;46
AA11794D;OS;3816;;;;484076.8;9517512.22;21
AA11794D;VE;150;;;;483756.12;9517382.78;0
AA11796D;CB;3461;;;;484524.77;9518477.47;0
AA11796D;CL;3740;;;;484539.04;9518491.41;0
AA11796D;EC;3420;;;;484522.72;9518475.36;0
AA11796D;HL;2875;;;;484496.24;9518447.52;0
AA11796D;MO;4744;;;;484580.92;9518532.4;61
AA11796D;OS;3788;;;;484541.29;9518493.51;0
AA11796D;VE;100;;;;484368.96;9518310.94;0
AA11797D;EC;5313;;;;474692.84;9513613.63;1
AA11797D;HL;4804;;;;474726.39;9513675.77;3
AA11797D;OS;5422;;;;474686.02;9513600.18;0
AA11797D;VE;200;;;;474776.85;9513774.65;0
AA11798D;HL;4342;;;;479707.39;9515644;17
AA11798D;OS;5274;;;;479834.8;9515601.06;0
AA11798D;VE;160;;;;479401.84;9515741.17;0
AA11799D;EC;3874;;;;484293.1;9517720.8;7
AA11799D;HL;3134;;;;484436.01;9517772.81;5
AA11799D;OS;3942;;;;484279.96;9517715.97;6
AA11799D;VE;140;;;;484636.86;9517851.86;0
AA117;HL;3560;;;;478166.78;9514628.6;310
AA117;OS;4432;;;;478158.49;9514625.45;0
AA117;VE;1882;;;;478179.87;9514647.31;0
AA11801D;CB;3613;;;;484592.21;9517978.56;0
AA11801D;CL;3746;;;;484593.04;9517983.12;0
AA11801D;EC;3516;;;;484591.49;9517974.95;8
AA11801D;HR;2948;;;;484580.05;9517931.14;0
AA11801D;OS;3785;;;;484593.22;9517984.44;10
AA11801D;VE;150;;;;484516.63;9517652.73;0
AA11886D;HL;3955;;;;479432.89;9514823.93;12
AA11886D;OS;4443;;;;479412.23;9514839.02;20
AA11886D;VE;170;;;;479564.83;9514717.4;0
AA11887D;HL;3324;;;;479837.87;9514301.56;8
AA11887D;OS;4193;;;;479946.02;9514265.63;6
AA11887D;VE;150;;;;479747.84;9514333.62;0
AA11891D;BT;200;;;;482660.88;9525123.37;0
AA11891D;CL;2068;;;;482607.98;9525275.04;0
AA11891D;EC;1898;;;;482618.17;9525246.63;12
AA11891D;MO;4646;;;;482448.03;9525701.79;9
AA11891D;OS;2155;;;;482602.26;9525290.8;12
AA11896D;BT;1813;;;;484485.3;9521564.6;0
AA11896D;CB;3937;;;;484532.25;9521520.87;0
AA11896D;CL;4089;;;;484536.39;9521516.64;0
AA11896D;EC;3829;;;;484529.09;9521524.21;0
AA11896D;HL;2924;;;;484498.46;9521549.56;3
AA11896D;MO;5255;;;;484548.22;9521508.84;12
AA11896D;OS;4123;;;;484537.24;9521515.8;3
AA11896D;VE;140;;;;484483.34;9521559.87;0
AA118;BT;320;;;;482182;9524624;0
AA118;CB;2472;;;;482182;9524624;0
AA118;CL;2553;;;;482182;9524624;0
AA118;EC;2043;;;;482182;9524624;142
AA118;HL;1623;;;;482182;9524624;8
AA118;OS;2631;;;;482182;9524624;0
AA11914D;HL;4141;;;;480877.18;9513307.4;2
AA11914D;OS;4707;;;;480792.44;9513302.7;1
AA11914D;VE;180;;;;481296.59;9513346.23;0
AA11916D;HL;3528;;;;481678.53;9513485.18;4
AA11916D;OS;4065;;;;481716.19;9513502.29;14
AA11916D;VE;160;;;;481482.88;9513417.4;0
AA11924D;CL;3605;;;;484377.13;9517857.93;0
AA11924D;EC;3450;;;;484363.9;9517839.64;10
AA11924D;HL;2962;;;;484323.15;9517781.64;5
AA11924D;OS;3667;;;;484382.37;9517865.24;6
AA11924D;VE;141;;;;484252.22;9517685.41;0
AA11932D;AT;3312;;;;478535.26;9514469.21;56
AA11932D;HL;3783;;;;478488.1;9514424.13;79
AA11932D;OS;4926;;;;478380.57;9514327.87;0
AA11932D;VE;191;;;;478737.79;9514668.18;0
AA11941D;CB;3447;;;;484238.92;9517867.25;0
AA11941D;CL;3547;;;;484245.14;9517873.5;0
AA11941D;EC;3380;;;;484234.63;9517863;3
AA11941D;HL;3119;;;;484216.94;9517846.39;5
AA11941D;OS;3589;;;;484247.73;9517876.11;9
AA11941D;VE;140;;;;484040.02;9517682.13;0
AA11942D;BT;1770;;;;486741.05;9521041.49;2
AA11942D;CB;3756;;;;486577.92;9521082.34;0
AA11942D;CL;3891;;;;486563.3;9521085;0
AA11942D;EC;3695;;;;486584.61;9521081.03;31
AA11942D;HL;3135;;;;486646.22;9521068.3;3
AA11942D;OS;3951;;;;486556.82;9521086.19;7
AA11942D;VE;100;;;;486751.95;9521044.97;0
AA11943D;BT;1761;;;;486523.41;9521176.03;29
AA11943D;CB;3700;;;;486348.68;9521245.13;0
AA11943D;CL;3775;;;;486335.65;9521250.19;0
AA11943D;EC;3693;;;;486349.89;9521244.67;5
AA11943D;HL;3124;;;;486436.28;9521212.89;3
AA11943D;OS;3796;;;;486332;9521251.62;18
AA11943D;VE;120;;;;486526.96;9521176.9;0
AA11944D;BT;1886;;;;486936.53;9520943.86;4
AA11944D;CB;3801;;;;486792.38;9521046.36;0
AA11944D;CL;3938;;;;486778.41;9521056.9;0
AA11944D;EC;3765;;;;486796.12;9521043.71;50
AA11944D;HL;3460;;;;486828.52;9521022.19;0
AA11944D;OS;3997;;;;486772.48;9521061.39;16
AA11944D;VE;140;;;;486947.02;9520944.64;0
AA11946D;BT;1494;;;;485736.22;9524298.6;0
AA11946D;CB;3568;;;;485770.77;9524371.84;0
AA11946D;EC;3322;;;;485759.25;9524347.2;20
AA11946D;OS;3790;;;;485784.56;9524401.39;5
AA11946D;VE;120;;;;485738.89;9524299.13;0
AA11957D;BT;1158;;;;485369.91;9525064.75;6
AA11957D;CB;3432;;;;485368.17;9525066.15;0
AA11957D;CL;3557;;;;485368.34;9525065.98;0
AA11957D;EC;3071;;;;485367.85;9525066.82;26
AA11957D;MO;4374;;;;485366.21;9525083.78;11
AA11957D;OS;3671;;;;485368.5;9525065.79;0
AA11957D;VE;160;;;;485367.2;9525063.76;0
AA11958D;HL;3876;;;;483233.94;9515666.52;3
AA11958D;HR;3210;;;;483157.97;9515620.03;0
AA11958D;OS;4309;;;;483284.1;9515698.85;2
AA11958D;VE;180;;;;483002.59;9515532.97;0
AA11959D;HL;4110;;;;479980.02;9515528.81;26
AA11959D;HR;3744;;;;480031.72;9515546.56;0
AA11959D;OS;5243;;;;479826.28;9515477.77;0
AA11959D;VE;180;;;;480140.52;9515581.14;0
AA11961D;EC;4190;;;;476093.05;9515365.77;5
AA11961D;HL;3728;;;;476108.6;9515312.83;2
AA11961D;OS;4529;;;;476080.47;9515404.48;0
AA11961D;VE;160;;;;476147.9;9515184.34;0
AA11974D;HL;3682;;;;481281.73;9513429.54;22
AA11974D;OS;4303;;;;481247.92;9513451.09;9
AA11974D;VE;210;;;;481541.27;9513281.43;0
AA11976D;HL;3827;;;;477366.42;9514242.79;6
AA11976D;OS;4711;;;;477364.84;9514241.52;2
AA11976D;VE;160;;;;477234.43;9514176.82;0
AA11977D;HL;4178;;;;479936.7;9515682.93;6
AA11977D;HR;3850;;;;479934.47;9515699.69;0
AA11977D;OS;4708;;;;479941.83;9515654.78;4
AA11977D;VE;180;;;;479919.13;9515810.08;0
AA11978D;EC;4119;;;;483810.19;9517263.07;0
AA11978D;HR;3103;;;;483957.49;9517362.02;0
AA11978D;OS;4236;;;;483793.05;9517251.08;15
AA11978D;VE;164;;;;484135.39;9517486.5;0
AA11986D;CB;3229;;;;484207.13;9517998.82;0
AA11986D;CL;3341;;;;484200.05;9518004.59;0
AA11986D;EC;3193;;;;484209.45;9517996.97;3
AA11986D;HL;3009;;;;484221.29;9517987.01;2
AA11986D;OS;3364;;;;484198.61;9518005.78;12
AA11986D;VE;140;;;;484281.78;9517935;0
AA11987D;EC;3530;;;;484550.45;9517855.57;5
AA11987D;HL;2782;;;;484496.79;9517950.55;4
AA11987D;OS;3890;;;;484581.18;9517804.73;7
AA11987D;VE;140;;;;484463.43;9518006.64;0
AA11998D;BT;1439;;;;486238.7;9520786.38;2
AA11998D;CB;3454;;;;486167.15;9520905.44;0
AA11998D;CL;3533;;;;486166.24;9520906.01;0
AA11998D;EC;3375;;;;486168.02;9520904.79;7
AA11998D;HL;3093;;;;486170.54;9520901.53;1
AA11998D;OS;3543;;;;486166.12;9520906.08;16
AA11998D;VE;110;;;;486266.9;9520737.92;0
AA11;BT;2015;;;;484126;9521671;0
AA11;CB;3760;;;;484126;9521671;0
AA11;CL;3902;;;;484126;9521671;0
AA11;EC;3727;;;;484126;9521671;13
AA11;HL;2901;;;;484126;9521671;0
AA11;MO;4989;;;;484126;9521671;536
AA11;OS;4009;;;;484126;9521671;26
AA11;VE;1016;;;;484126;9521671;0
AA120;BT;500;;;;482971;9524264;0
AA120;EC;2574;;;;482971;9524264;0
AA120;HL;1956;;;;482971;9524264;0
AA120;OS;2943;;;;482971;9524264;0
AA121;BT;1046;;;;482517;9523617;0
AA121;CB;2818;;;;482517;9523617;0
AA121;CL;2994;;;;482517;9523617;0
AA121;EC;2455;;;;482517;9523617;55
AA121;HL;1610;;;;482517;9523617;221
AA121;OS;3080;;;;482517;9523617;0
AA123;BS;8953;;;;479520.37;9514512.59;0
AA123;HL;3537;;;;479519.52;9514476.71;143
AA123;MO;6098;;;;479514.33;9514498.66;0
AA123;OS;4469;;;;479511.28;9514490.77;4
AA123;SC;7225;;;;479516.71;9514504.16;0
AA123;VE;1490;;;;479533.93;9514466.25;59
AA124;HL;3670;;;;477945.16;9514074.93;411
AA124;OS;4858;;;;477950.32;9514097.1;20
AA124;VE;1654;;;;477926.98;9514043.85;0
AA128;HL;3239;;;;478875;9514309;268
AA129;HL;3342;;;;479200.08;9513911.11;403
AA129;OS;4284;;;;479187.78;9513907.31;17
AA129;VE;1438;;;;479206.06;9513915.29;47
AA130;AM;8706;;;;482110;9515748;0
AA130;HL;3782;;;;482110;9515748;218
AA130;HR;3401;;;;482110;9515748;0
AA130;MO;5984;;;;482110;9515748;66
AA130;OS;4296;;;;482110;9515748;41
AA130;VE;2195;;;;482110;9515748;0
AA131;AM;6180;;;;485403;9519262;0
AA131;BT;1958;;;;485403;9519262;0
AA131;EC;2988;;;;485403;9519262;0
AA131;HL;2759;;;;485403;9519262;0
AA131;MO;4308;;;;485403;9519262;8
AA131;OS;3075;;;;485403;9519262;39
AA131;VE;1124;;;;485403;9519262;0
AA132;EC;5561;;;;473334;9512306;0
AA132;HL;4448;;;;473334;9512306;0
AA132;MO;9324;;;;473334;9512306;0
AA132;OS;6110;;;;473334;9512306;0
AA133;HL;3522;;;;478262.37;9513592.51;342
AA133;VE;1885;;;;478230.65;9513594.67;0
AA134;HL;3418;;;;477866;9514597;318
AA135;HL;3647;;;;477584;9514031;559
AA135;OS;4692;;;;477584;9514031;174
AA135;VE;1819;;;;477584;9514031;0
AA136;AM;6175;;;;485071.86;9519833.06;0
AA136;BT;1558;;;;485077.83;9519901.33;0
AA136;CB;3006;;;;485076.15;9519882.16;0
AA136;CL;3132;;;;485076.01;9519880.49;0
AA136;EC;2998;;;;485076.16;9519882.27;64
AA136;HL;2286;;;;485076.99;9519891.69;21
AA136;MO;5293;;;;485073.37;9519850.33;12
AA136;OS;3219;;;;485075.9;9519879.34;20
AA136;VE;1248;;;;485078.19;9519905.43;0
AA138;HL;3483;;;;479491.22;9513193.71;66
AA1504;BT;1605;;;;483773;9521591;0
AA1504;EC;3618;;;;483773;9521591;7
AA1504;HL;2938;;;;483773;9521591;18
AA1504;MO;5139;;;;483773;9521591;556
AA1504;OS;3820;;;;483773;9521591;13
AA1504;VE;994;;;;483773;9521591;0
AA1550;HL;4158;;;;479175;9516821;6
AA1550;MO;7188;;;;479175;9516821;777
AA1550;OS;5203;;;;479175;9516821;48
AA1550;VE;1901;;;;479175;9516821;0
AA1560A;AT;4788;;;;481026.47;9512333.03;4
AA1560A;HL;5386;;;;481001.88;9512343.12;0
AA1560A;MO;7501;;;;480868.26;9512404.17;0
AA1560A;OS;5540;;;;480994.38;9512346.3;1
AA1560A;SC;7660;;;;480857.27;9512409.3;0
AA1560;AT;4781;;;;481116;9512350;0
AA1560A;VE;2588;;;;481078.61;9512314.06;0
AA1560;OS;5543;;;;481116;9512350;0
AA1561;HL;3577;;;;477273;9514524;454
AA1564;HL;3851;;;;482594;9516081;120
AA1564;HR;3528;;;;482594;9516081;0
